
Benchmark started on 1/2/2017 11:57:54
Delta	Instant FPS	10-sec avg. FPS	Total avg. FPS
4	250	221.756	215.735
3	333.333	221.778	215.746
3	333.333	221.8	215.772
3	333.333	221.833	215.798
3	333.333	221.833	215.824
3	333.333	221.833	215.85
4	250	221.811	215.876
3	333.333	221.833	215.886
3	333.333	221.856	215.912
4	250	221.833	215.938
3	333.333	221.833	215.948
4	250	222.144	215.973
3	333.333	222.178	215.984
4	250	222.189	216.009
3	333.333	222.222	216.019
4	250	222.233	216.045
3	333.333	222.256	216.055
4	250	222.256	216.081
3	333.333	222.3	216.091
3	333.333	222.333	216.117
4	250	222.311	216.143
3	333.333	222.534	216.153
4	250	222.545	216.179
3	333.333	222.578	216.188
4	250	222.578	216.214
3	333.333	222.6	216.224
4	250	222.611	216.25
3	333.333	222.633	216.26
3	333.333	222.655	216.286
3	333.333	222.655	216.311
4	250	222.655	216.337
3	333.333	222.678	216.347
3	333.333	222.7	216.373
3	333.333	222.733	216.398
3	333.333	222.733	216.424
4	250	222.711	216.45
3	333.333	222.856	216.459
4	250	222.867	216.485
3	333.333	222.9	216.495
3	333.333	222.933	216.52
4	250	222.933	216.546
3	333.333	223.179	216.556
3	333.333	223.212	216.581
3	333.333	223.245	216.607
3	333.333	223.278	216.633
4	250	223.278	216.658
3	333.333	223.3	216.668
4	250	223.311	216.693
4	250	223.311	216.703
3	333.333	223.333	216.713
4	250	223.311	216.738
3	333.333	223.278	216.748
3	333.333	223.3	216.774
3	333.333	223.333	216.799
4	250	223.333	216.824
3	333.333	223.333	216.834
3	333.333	223.355	216.86
3	333.333	223.691	216.885
3	333.333	223.724	216.91
4	250	223.734	216.936
3	333.333	223.767	216.945
3	333.333	223.8	216.971
4	250	223.81	216.996
3	333.333	223.855	217.006
4	250	223.833	217.031
3	333.333	223.833	217.041
4	250	223.81	217.066
3	333.333	223.8	217.076
3	333.333	223.833	217.101
3	333.333	223.833	217.126
4	250	223.81	217.152
4	250	223.778	217.161
3	333.333	223.778	217.171
3	333.333	223.8	217.196
3	333.333	223.833	217.221
4	250	224.002	217.246
3	333.333	224.034	217.256
4	250	224.045	217.281
3	333.333	224.078	217.291
3	333.333	224.1	217.316
4	250	224.11	217.341
3	333.333	224.133	217.35
4	250	224.133	217.376
3	333.333	224.178	217.385
3	333.333	224.2	217.41
4	250	224.21	217.435
3	333.333	224.435	217.445
3	333.333	224.467	217.47
4	250	224.478	217.495
3	333.333	224.5	217.504
3	333.333	224.533	217.529
4	250	224.533	217.554
3	333.333	224.645	217.564
3	333.333	224.678	217.589
3	333.333	224.7	217.614
3	333.333	224.733	217.639
4	250	224.935	217.664
3	333.333	224.967	217.673
3	333.333	225	217.698
4	250	225.01	217.723
3	333.333	225.055	217.733
3	333.333	225.235	217.758
4	250	225.245	217.783
3	333.333	225.277	217.792
3	333.333	225.3	217.817
3	333.333	225.332	217.842
4	250	225.558	217.867
3	333.333	225.59	217.876
4	250	225.6	217.901
3	333.333	225.632	217.91
3	333.333	225.677	217.935
4	250	225.655	217.96
4	250	225.632	217.969
3	333.333	225.632	217.978
3	333.333	225.655	218.003
3	333.333	225.655	218.028
3	333.333	225.655	218.053
3	333.333	225.632	218.077
3	333.333	225.632	218.102
3	333.333	225.655	218.127
3	333.333	225.7	218.152
4	250	225.71	218.177
3	333.333	225.732	218.186
3	333.333	225.958	218.21
4	250	225.968	218.235
3	333.333	226	218.244
4	250	226.01	218.269
3	333.333	226.032	218.278
4	250	226.01	218.303
3	333.333	226.023	218.312
3	333.333	226.055	218.337
4	250	226.055	218.361
3	333.333	226.372	218.37
4	250	226.381	218.395
3	333.333	226.413	218.404
4	250	226.423	218.429
3	333.333	226.455	218.438
3	333.333	226.5	218.462
3	333.333	226.532	218.487
3	333.333	226.555	218.511
4	250	226.532	218.536
3	333.333	226.759	218.545
4	250	226.768	218.569
3	333.333	226.8	218.578
4	250	226.809	218.603
3	333.333	226.855	218.612
3	333.333	226.855	218.636
3	333.333	226.855	218.661
4	250	226.832	218.685
3	333.333	226.832	218.694
3	333.333	226.832	218.719
4	250	226.832	218.743
3	333.333	226.832	218.752
4	250	226.832	218.777
3	333.333	226.832	218.786
3	333.333	226.832	218.81
3	333.333	226.832	218.834
4	250	226.855	218.859
3	333.333	226.877	218.868
4	250	226.832	218.892
3	333.333	226.855	218.901
3	333.333	226.855	218.925
4	250	226.877	218.95
3	333.333	226.9	218.958
3	333.333	226.932	218.983
3	333.333	226.932	219.007
4	250	226.909	219.031
3	333.333	227.114	219.04
3	333.333	227.145	219.064
3	333.333	227.177	219.089
3	333.333	227.2	219.113
4	250	227.209	219.137
3	333.333	227.436	219.146
3	333.333	227.468	219.17
4	250	227.477	219.195
3	333.333	227.5	219.203
4	250	227.509	219.228
3	333.333	227.532	219.236
3	333.333	227.554	219.26
4	250	227.554	219.285
4	250	227.532	219.293
3	333.333	227.554	219.302
4	250	227.532	219.326
3	333.333	227.577	219.335
4	250	227.554	219.359
3	333.333	227.554	219.368
3	333.333	227.554	219.392
4	250	227.532	219.416
3	333.333	227.532	219.424
3	333.333	227.554	219.449
3	333.333	227.554	219.473
3	333.333	227.554	219.497
4	250	227.532	219.521
3	333.333	227.554	219.529
4	250	227.6	219.553
4	250	227.609	219.562
3	333.333	227.632	219.571
4	250	227.928	219.595
3	333.333	227.96	219.603
3	333.333	227.991	219.627
4	250	228	219.651
3	333.333	228.032	219.66
3	333.333	228.077	219.684
4	250	228.077	219.708
3	333.333	228.077	219.716
3	333.333	228.328	219.74
4	250	228.337	219.764
3	333.333	228.368	219.773
3	333.333	228.4	219.796
4	250	228.409	219.82
3	333.333	228.454	219.829
3	333.333	228.683	219.853
3	333.333	228.714	219.877
3	333.333	228.746	219.9
4	250	228.754	219.924
3	333.333	228.777	219.933
3	333.333	229.144	219.957
4	250	229.152	219.98
3	333.333	229.183	219.989
4	250	229.192	220.013
3	333.333	229.223	220.021
4	250	229.231	220.045
3	333.333	229.461	220.053
3	333.333	229.492	220.077
4	250	229.5	220.101
3	333.333	229.531	220.109
3	333.333	229.554	220.133
3	333.333	229.784	220.157
4	250	229.792	220.18
3	333.333	229.823	220.189
3	333.333	229.854	220.212
3	333.333	230.153	220.236
3	333.333	230.184	220.26
4	250	230.192	220.283
4	250	230.2	220.292
3	333.333	230.231	220.3
3	333.333	230.254	220.324
4	250	230.461	220.347
3	333.333	230.492	220.356
4	250	230.5	220.379
3	333.333	230.531	220.387
3	333.333	230.577	220.411
3	333.333	230.831	220.435
3	333.333	230.862	220.458
4	250	230.869	220.482
3	333.333	230.9	220.49
4	250	230.908	220.514
3	333.333	230.931	220.522
3	333.333	230.977	220.545
4	250	231	220.569
3	333.333	231.031	220.577
3	333.333	231.262	220.6
4	250	231.269	220.624
3	333.333	231.3	220.632
3	333.333	231.331	220.656
3	333.333	231.701	220.679
4	250	231.709	220.703
3	333.333	231.739	220.711
4	250	231.746	220.734
3	333.333	231.777	220.742
4	250	231.8	220.766
3	333.333	231.83	220.774
3	333.333	231.854	220.797
4	250	231.854	220.821
3	333.333	231.854	220.829
3	333.333	231.877	220.852
3	333.333	231.877	220.875
4	250	231.854	220.899
3	333.333	231.923	220.907
3	333.333	231.954	220.93
4	250	231.93	220.954
3	333.333	232.279	220.962
3	333.333	232.309	220.985
5	200	232.293	221.008
4	250	232.3	221.001
3	333.333	232.33	221.009
3	333.333	232.377	221.032
4	250	232.54	221.056
3	333.333	232.57	221.064
3	333.333	232.6	221.087
3	333.333	232.63	221.11
4	250	232.63	221.133
3	333.333	232.863	221.141
3	333.333	232.893	221.164
3	333.333	232.923	221.188
4	250	232.93	221.211
3	333.333	232.953	221.219
4	250	233.187	221.242
3	333.333	233.217	221.25
4	250	233.223	221.273
3	333.333	233.253	221.281
3	333.333	233.277	221.304
4	250	233.487	221.327
3	333.333	233.517	221.335
3	333.333	233.547	221.358
4	250	233.553	221.381
3	333.333	233.834	221.389
8	125	233.747	221.412
4	250	233.753	221.359
17	58.8235	233.427	221.367
4	250	233.677	221.178
4	250	233.7	221.186
3	333.333	233.73	221.193
3	333.333	233.73	221.216
4	250	234.057	221.24
3	333.333	234.087	221.247
3	333.333	234.117	221.27
3	333.333	234.147	221.294
3	333.333	234.177	221.317
3	333.333	234.434	221.34
4	250	234.441	221.363
3	333.333	234.47	221.37
3	333.333	234.5	221.393
4	250	234.506	221.416
3	333.333	234.553	221.424
3	333.333	234.811	221.447
3	333.333	234.841	221.47
3	333.333	234.87	221.493
4	250	234.877	221.516
3	333.333	234.9	221.524
3	333.333	234.93	221.547
4	250	234.906	221.57
3	333.333	234.93	221.577
3	333.333	234.93	221.6
4	250	234.906	221.623
3	333.333	234.877	221.631
4	250	234.9	221.654
3	333.333	234.93	221.661
3	333.333	234.953	221.684
4	250	234.93	221.707
3	333.333	235.188	221.715
3	333.333	235.218	221.738
3	333.333	235.247	221.76
4	250	235.253	221.783
3	333.333	235.276	221.791
3	333.333	235.3	221.814
3	333.333	235.329	221.836
3	333.333	235.376	221.859
3	333.333	235.376	221.882
3	333.333	235.376	221.905
4	250	235.353	221.927
3	333.333	235.4	221.935
3	333.333	235.429	221.958
4	250	235.429	221.981
3	333.333	235.453	221.988
3	333.333	235.453	222.011
3	333.333	235.476	222.034
3	333.333	235.594	222.056
4	250	235.6	222.079
3	333.333	235.629	222.086
4	250	235.606	222.109
3	333.333	235.96	222.117
3	333.333	235.989	222.139
4	250	235.994	222.162
3	333.333	236.024	222.169
3	333.333	236.053	222.192
3	333.333	236.076	222.215
4	250	236.1	222.237
3	333.333	236.129	222.245
3	333.333	236.129	222.267
3	333.333	236.129	222.29
3	333.333	236.129	222.312
4	250	236.129	222.335
3	333.333	236.129	222.342
3	333.333	236.129	222.365
3	333.333	236.129	222.388
3	333.333	236.176	222.41
3	333.333	236.176	222.433
3	333.333	236.2	222.455
4	250	236.206	222.478
2	500	236.2	222.485
4	250	236.206	222.522
3	333.333	236.2	222.53
3	333.333	236.229	222.552
3	333.333	236.253	222.575
3	333.333	236.253	222.597
4	250	236.276	222.62
3	333.333	236.276	222.627
4	250	236.276	222.649
3	333.333	236.3	222.657
3	333.333	236.329	222.679
3	333.333	236.353	222.702
4	250	236.329	222.724
3	333.333	236.329	222.731
4	250	236.353	222.754
3	333.333	236.376	222.761
3	333.333	236.376	222.783
3	333.333	236.376	222.806
3	333.333	236.4	222.828
3	333.333	236.429	222.85
3	333.333	236.453	222.873
4	250	236.429	222.895
3	333.333	236.429	222.902
3	333.333	236.429	222.924
3	333.333	236.453	222.947
4	250	236.453	222.969
3	333.333	236.453	222.976
3	333.333	236.476	222.998
4	250	236.453	223.021
3	333.333	236.476	223.028
4	250	236.453	223.05
3	333.333	236.453	223.057
3	333.333	236.453	223.079
3	333.333	236.476	223.102
4	250	236.453	223.124
3	333.333	236.476	223.131
3	333.333	236.5	223.153
4	250	236.505	223.175
3	333.333	236.476	223.183
3	333.333	236.476	223.205
3	333.333	236.476	223.227
4	250	236.453	223.249
3	333.333	236.453	223.256
3	333.333	236.453	223.278
4	250	236.524	223.3
3	333.333	236.553	223.307
3	333.333	236.553	223.33
3	333.333	236.908	223.352
3	333.333	236.937	223.374
4	250	236.942	223.396
4	250	236.947	223.403
4	250	236.953	223.41
3	333.333	236.953	223.417
3	333.333	237.119	223.439
4	250	237.124	223.461
3	333.333	237.153	223.468
3	333.333	237.153	223.49
4	250	237.485	223.512
3	333.333	237.514	223.519
3	333.333	237.543	223.541
4	250	237.548	223.563
3	333.333	237.576	223.57
4	250	237.6	223.592
3	333.333	237.629	223.599
3	333.333	237.629	223.621
3	333.333	237.652	223.643
3	333.333	237.652	223.665
3	333.333	237.652	223.687
3	333.333	237.676	223.709
3	333.333	237.676	223.731
3	333.333	237.676	223.753
3	333.333	237.676	223.774
3	333.333	237.724	223.796
3	333.333	237.752	223.818
3	333.333	237.752	223.84
3	333.333	237.752	223.862
3	333.333	237.752	223.884
4	250	237.752	223.905
3	333.333	237.752	223.912
3	333.333	237.752	223.934
3	333.333	237.752	223.956
3	333.333	237.752	223.978
3	333.333	237.776	223.999
3	333.333	238.062	224.021
3	333.333	238.09	224.043
3	333.333	238.119	224.065
4	250	238.124	224.086
2	500	238.176	224.093
4	250	238.152	224.13
3	333.333	238.51	224.137
4	250	238.515	224.158
3	333.333	238.543	224.165
3	333.333	238.572	224.187
4	250	238.576	224.209
3	333.333	238.576	224.216
4	250	238.576	224.237
3	333.333	238.576	224.244
3	333.333	238.576	224.266
4	250	238.552	224.287
3	333.333	238.552	224.294
3	333.333	238.552	224.316
4	250	238.528	224.337
3	333.333	238.528	224.344
3	333.333	238.528	224.366
4	250	238.863	224.387
3	333.333	238.891	224.394
3	333.333	238.919	224.416
4	250	238.924	224.437
3	333.333	238.952	224.444
4	250	238.928	224.466
3	333.333	238.952	224.472
3	333.333	239.048	224.494
3	333.333	239.076	224.515
4	250	239.052	224.537
3	333.333	239.411	224.544
3	333.333	239.439	224.565
3	333.333	239.468	224.587
4	250	239.472	224.608
3	333.333	239.5	224.615
3	333.333	239.528	224.636
4	250	239.504	224.658
3	333.333	239.624	224.664
3	333.333	239.652	224.686
3	333.333	239.652	224.707
3	333.333	240.012	224.729
4	250	240.016	224.75
3	333.333	240.044	224.757
4	250	240.048	224.778
4	250	240.052	224.785
3	333.333	240.052	224.791
3	333.333	240.052	224.813
4	250	240.052	224.834
3	333.333	240.052	224.841
3	333.333	240.028	224.862
4	250	240.004	224.884
3	333.333	240.028	224.89
4	250	240.004	224.911
3	333.333	239.976	224.918
3	333.333	240.024	224.939
4	250	240.028	224.961
3	333.333	240	224.967
3	333.333	240.028	224.989
3	333.333	240.028	225.01
4	250	239.976	225.031
3	333.333	239.976	225.038
3	333.333	239.976	225.059
3	333.333	240	225.08
4	250	240.004	225.101
3	333.333	240.028	225.108
3	333.333	240.316	225.129
3	333.333	240.344	225.15
3	333.333	240.372	225.172
4	250	240.376	225.193
3	333.333	240.4	225.199
4	250	240.404	225.221
3	333.333	240.741	225.227
4	250	240.744	225.248
3	333.333	240.772	225.255
3	333.333	240.8	225.276
3	333.333	240.828	225.297
3	333.333	240.828	225.318
4	250	240.828	225.339
3	333.333	240.828	225.346
4	250	240.804	225.367
3	333.333	240.828	225.373
4	250	240.804	225.394
3	333.333	240.828	225.401
3	333.333	240.828	225.422
4	250	241.165	225.443
3	333.333	241.193	225.449
3	333.333	241.221	225.47
3	333.333	241.248	225.491
4	250	241.252	225.513
3	333.333	241.276	225.519
3	333.333	241.614	225.54
3	333.333	241.642	225.561
4	250	241.645	225.582
3	333.333	241.673	225.588
3	333.333	241.7	225.609
4	250	241.703	225.63
3	333.333	241.727	225.637
3	333.333	241.727	225.658
3	333.333	241.752	225.679
4	250	241.727	225.7
3	333.333	241.727	225.706
3	333.333	241.727	225.727
3	333.333	241.727	225.748
3	333.333	241.824	225.769
4	250	241.827	225.79
3	333.333	241.852	225.796
3	333.333	242.069	225.817
3	333.333	242.097	225.838
4	250	242.1	225.859
3	333.333	242.127	225.865
3	333.333	242.127	225.886
3	333.333	242.152	225.907
4	250	242.152	225.928
3	333.333	242.176	225.934
3	333.333	242.176	225.955
2	500	242.2	225.976
3	333.333	242.227	226.011
3	333.333	242.252	226.032
3	333.333	242.252	226.053
3	333.333	242.252	226.073
4	250	242.227	226.094
3	333.333	242.227	226.1
4	250	242.227	226.121
3	333.333	242.373	226.127
2	500	242.424	226.148
3	333.333	242.452	226.184
3	333.333	242.476	226.204
3	333.333	242.84	226.225
3	333.333	242.867	226.246
3	333.333	242.894	226.267
2	500	242.946	226.287
3	333.333	242.973	226.323
3	333.333	243	226.343
3	333.333	243.027	226.364
3	333.333	243.246	226.385
2	500	243.297	226.405
3	333.333	243.324	226.441
3	333.333	243.351	226.461
3	333.333	243.351	226.482
3	333.333	243.595	226.503
4	250	243.597	226.523
2	500	243.649	226.529
3	333.333	243.676	226.565
3	333.333	243.7	226.585
3	333.333	243.727	226.606
3	333.333	243.727	226.626
2	500	243.776	226.647
3	333.333	243.776	226.682
3	333.333	243.8	226.703
3	333.333	243.827	226.723
3	333.333	243.827	226.744
3	333.333	243.827	226.764
3	333.333	243.851	226.785
3	333.333	243.851	226.805
3	333.333	243.851	226.826
3	333.333	244.169	226.846
2	500	244.22	226.867
3	333.333	244.247	226.902
3	333.333	244.273	226.923
3	333.333	244.3	226.943
3	333.333	244.327	226.964
3	333.333	244.327	226.984
3	333.333	244.694	227.004
3	333.333	244.72	227.025
2	500	244.771	227.045
3	333.333	244.798	227.08
3	333.333	244.824	227.101
3	333.333	244.851	227.121
3	333.333	244.876	227.142
3	333.333	244.876	227.162
3	333.333	244.876	227.182
2	500	244.924	227.203
3	333.333	244.951	227.238
3	333.333	244.951	227.258
3	333.333	244.951	227.279
3	333.333	244.951	227.299
3	333.333	244.976	227.319
3	333.333	245	227.34
3	333.333	245.027	227.36
3	333.333	245.027	227.38
4	250	245.027	227.401
3	333.333	245.027	227.406
3	333.333	245.027	227.427
3	333.333	244.976	227.447
3	333.333	244.976	227.467
2	500	245	227.488
3	333.333	245.027	227.522
3	333.333	245.051	227.543
3	333.333	245.051	227.563
3	333.333	245.076	227.583
2	500	245.1	227.603
4	250	245.102	227.638
4	250	245.051	227.644
3	333.333	245.076	227.65
4	250	245.076	227.67
3	333.333	245.076	227.675
3	333.333	245.076	227.696
3	333.333	245.174	227.716
3	333.333	245.2	227.736
3	333.333	245.226	227.756
3	333.333	245.226	227.776
3	333.333	245.644	227.797
3	333.333	245.67	227.817
2	500	245.721	227.837
4	250	245.723	227.871
4	250	245.725	227.877
3	333.333	245.751	227.883
3	333.333	245.948	227.903
2	500	245.998	227.923
3	333.333	246.025	227.958
4	250	246.026	227.978
2	500	246.051	227.983
3	333.333	246.42	228.018
3	333.333	246.446	228.038
3	333.333	246.473	228.058
3	333.333	246.499	228.078
4	250	246.5	228.098
3	333.333	246.526	228.104
3	333.333	246.526	228.124
3	333.333	246.551	228.144
3	333.333	246.551	228.164
3	333.333	246.551	228.184
3	333.333	246.551	228.204
3	333.333	246.551	228.224
3	333.333	246.526	228.244
3	333.333	246.551	228.264
3	333.333	246.551	228.284
4	250	246.551	228.304
3	333.333	246.575	228.309
3	333.333	246.575	228.329
3	333.333	246.6	228.349
3	333.333	246.626	228.369
3	333.333	246.626	228.389
4	250	246.601	228.409
3	333.333	246.626	228.414
4	250	246.601	228.434
3	333.333	246.6	228.44
3	333.333	246.626	228.459
3	333.333	246.626	228.479
4	250	246.626	228.499
3	333.333	246.626	228.505
4	250	246.601	228.525
3	333.333	246.626	228.53
3	333.333	246.626	228.55
3	333.333	246.626	228.57
3	333.333	246.651	228.589
3	333.333	246.675	228.609
3	333.333	246.7	228.629
4	250	246.701	228.649
3	333.333	246.675	228.654
3	333.333	246.675	228.674
3	333.333	246.7	228.694
3	333.333	246.726	228.714
3	333.333	246.726	228.733
5	200	246.677	228.753
3	333.333	246.7	228.744
4	250	246.701	228.764
4	250	246.651	228.769
4	250	246.626	228.775
5	200	246.577	228.78
8	125	246.452	228.771
3	333.333	246.426	228.719
4	250	246.426	228.738
4	250	246.549	228.744
3	333.333	246.575	228.749
4	250	246.575	228.769
3	333.333	246.822	228.774
3	333.333	246.848	228.794
3	333.333	246.874	228.814
4	250	246.875	228.833
3	333.333	246.875	228.839
3	333.333	246.9	228.858
3	333.333	246.926	228.878
3	333.333	247.074	228.898
3	333.333	247.1	228.917
5	200	247.076	228.937
3	333.333	247.397	228.928
4	250	247.398	228.947
3	333.333	247.424	228.953
3	333.333	247.449	228.972
6	166.667	247.401	228.992
4	250	247.624	228.968
3	333.333	247.65	228.974
3	333.333	247.675	228.993
4	250	247.65	229.013
3	333.333	248.022	229.018
4	250	248.023	229.038
4	250	248.024	229.043
3	333.333	248.05	229.048
4	250	248.05	229.068
4	250	248.249	229.073
3	333.333	248.274	229.078
4	250	248.275	229.098
3	333.333	248.3	229.103
4	250	248.301	229.122
4	250	248.549	229.128
3	333.333	248.575	229.133
4	250	248.575	229.152
3	333.333	248.874	229.158
3	333.333	248.899	229.177
4	250	248.9	229.197
3	333.333	248.925	229.202
4	250	248.925	229.221
3	333.333	248.95	229.226
4	250	249.299	229.246
3	333.333	249.324	229.251
4	250	249.325	229.27
3	333.333	249.35	229.276
4	250	249.35	229.295
3	333.333	249.35	229.3
3	333.333	249.375	229.32
5	200	249.325	229.339
3	333.333	249.325	229.33
3	333.333	249.325	229.349
3	333.333	249.325	229.369
3	333.333	249.325	229.388
4	250	249.3	229.407
3	333.333	249.275	229.412
4	250	249.6	229.432
3	333.333	249.625	229.437
4	250	249.625	229.456
4	250	249.625	229.461
3	333.333	249.65	229.466
3	333.333	249.675	229.486
4	250	249.65	229.505
3	333.333	249.7	229.51
4	250	249.7	229.53
3	333.333	249.675	229.535
4	250	249.675	229.554
3	333.333	249.675	229.559
3	333.333	249.675	229.578
5	200	249.625	229.598
3	333.333	249.625	229.588
3	333.333	249.6	229.608
3	333.333	249.625	229.627
3	333.333	249.725	229.646
4	250	249.725	229.665
3	333.333	249.75	229.67
4	250	250.1	229.69
3	333.333	250.125	229.695
3	333.333	250.15	229.714
3	333.333	250.175	229.733
3	333.333	250.2	229.752
4	250	250.2	229.771
4	250	250.275	229.776
3	333.333	250.3	229.781
4	250	250.3	229.801
3	333.333	250.651	229.806
4	250	250.651	229.825
3	333.333	250.675	229.83
4	250	250.675	229.849
3	333.333	250.7	229.854
4	250	250.7	229.873
4	250	250.925	229.878
3	333.333	250.95	229.883
